Conjunction data for RBSPb and FU4 from Shumko file FU4_RBSPB_conjunctions_dL10_dMLT10_hr_final.txt
Tstart = start of conjunction
Tend = end of conjunction
Tmin = time of closest conjunction (defined from minimum absolute separation)
Lrb = L value (rbspb) during min separation time
Lfb = L value (FU4) during min separation time
MLTrb = MLT value (rbspb) during min separation time
MLTfb = MLT value (FU4) during min separation time
distmin = minimum |separation| in RE b/t rbspb and FU4 at Tminsep
dLmin = |delta L| of rbspb) during min separation time
dMLTmin = |delta MLT| of rbspb) during min separation time
col = max collimated detector FB flux during conjunction
sur = max surface detector FB flux during conjunction
EMFb = number of sec of EMFISIS burst data within +/-60 min of middle conjunction time
B1b = number of sec of EFW burst 1 data within +/-60 min of middle conjunction time
B2b = number of sec of EFW burst 2 data within +/-60 min of middle conjunction time
The remaining columns are max EFW filter bank amplitudes (pT, mV/m) within +/-60 min of middle conjunction time
 
Tstart              Tend                Tmin				    Lrb       Lfb      MLTrb    MLTfb   distmin	 dLmin	dMLTmin    col	    sur    EMFb   B1b   B2b  7E4  7E5  7E6  7B4  7B5  7B6 13E7 13E8 13E9 13E10 13E11 13E12 13B7 13B8 13B9 13B10 13B11 13B12
2017-07-01/21:44:33 2017-07-01/21:45:51 2017-07-01/21:45:06     5.21     5.08    16.53    16.26   0.38406    0.132    0.268     9.42    -1.00   314     0     0    0    0    0   13   41   13    0    0    0    0    0    0    0    0    0    0    0    0
2017-07-02/15:07:25 2017-07-02/15:09:15 2017-07-02/15:07:25     5.66     4.76    15.98    15.31   1.28934    0.906    0.676    16.08    -1.00   361     0    27    0    4    2    3  118    6    0    0    0    0    0    0    0    0    0    0    0    0
2017-07-09/11:50:25 2017-07-09/11:52:22 2017-07-09/11:51:21     4.16     4.02    17.19    16.72   0.51990    0.137    0.469     7.26    -1.00   170     0     0    0    0    0   21   15   17    0    0    0    0    0    0    0    0    0    0    0    0
2017-07-09/16:43:35 2017-07-09/16:46:17 2017-07-09/16:44:22     5.47     5.57    14.13    14.17   0.12168   -0.104    0.044    26.51    -1.00   147  2189    31    4    1    0   31   10    3    0    0    0    0    0    0    0    0    0    0    0    0
2017-07-09/18:19:25 2017-07-09/18:21:03 2017-07-09/18:19:42     5.82     5.13    15.20    14.75   0.94368    0.694    0.448    73.75    -1.00   290  7119     0    0    0    0   45   67   10    0    0    0    0    0    0    0    0    0    0    0    0
2017-07-09/19:54:08 2017-07-09/19:55:17 2017-07-09/19:54:25     5.16     4.61    16.25    15.61   0.98006    0.551    0.635    25.12    -1.00   302  7110     0    0    0    0   45   53    4    0    0    0    0    0    0    0    0    0    0    0    0
2017-07-11/14:39:18 2017-07-11/14:40:36 2017-07-11/14:39:31     5.78     6.11    14.53    14.72   0.43908   -0.331    0.185    64.64    -1.00   204     0     0    0    0    0    5   13    7    0    0    0    0    0    0    0    0    0    0    0    0
2017-07-11/16:14:37 2017-07-11/16:16:22 2017-07-11/16:14:41     5.66     4.83    15.54    15.05   1.06223    0.824    0.490    21.00    -1.00   302     0     0    0    0    0   34   15    4    0    0    0    0    0    0    0    0    0    0    0    0
2017-07-12/19:13:18 2017-07-12/19:14:56 2017-07-12/19:13:42     5.74     5.21    15.39    14.97   0.79963    0.533    0.417    48.25    -1.00   361     0     0    0    0    0   69   37    4    0    0    0    0    0    0    0    0    0    0    0    0
2017-07-16/15:02:35 2017-07-16/15:05:24 2017-07-16/15:03:14     4.96     4.60    16.13    15.73   0.61169    0.355    0.399     2.16    -1.00   421     0     0    0    0    0   26   19    3    0    0    0    0    0    0    0    0    0    0    0    0
2017-07-21/18:44:28 2017-07-21/18:45:36 2017-07-21/18:45:02     5.65     6.12    13.94    14.22   0.64377   -0.471    0.285    61.96    -1.00   421     0     0    0    3    1   23  165   11    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-21/00:51:37 2017-11-21/00:52:22 2017-11-21/00:52:00     5.81     5.87     9.64     8.98   1.00662   -0.059    0.658    15.84    -1.00   277     0    67    1    5    6  139  244   41    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-21/07:42:33 2017-11-21/07:43:41 2017-11-21/07:43:06     5.14     5.11     8.12     8.49   0.49606    0.031    0.369     2.58    -1.00   266     0   130    0    9   21    3  300  165    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-21/19:46:50 2017-11-21/19:49:09 2017-11-21/19:48:30     5.88     5.45    10.21    10.62   0.75307    0.427    0.419    63.60    -1.00  2234     0    91    1   18    5   73  726   41    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-22/10:36:23 2017-11-22/10:37:41 2017-11-22/10:37:02     5.14     5.15     7.85     8.01   0.20791   -0.011    0.154    42.35    -1.00   241     0     0    0    4    3  590  758 1273    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-22/13:08:37 2017-11-22/13:10:03 2017-11-22/13:09:42     6.40     5.85     9.64    10.30   1.18801    0.544    0.660    72.95    -1.00   290     0    95    4    9    0   77  173    4    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-22/22:46:28 2017-11-22/22:47:46 2017-11-22/22:46:53     5.70     5.83    10.03     9.61   0.64132   -0.132    0.416    61.05    -1.00     3     0     7    0    4    2    9  158   12    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-24/00:07:33 2017-11-24/00:08:41 2017-11-24/00:08:05     5.67     5.52     8.76     9.18   0.62086    0.147    0.412    25.50    -1.00   169     0     0    0    0    5    2    9   14    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-24/08:33:42 2017-11-24/08:34:46 2017-11-24/08:34:15     5.53     5.53     8.32     8.46   0.20204   -0.004    0.140    13.50    -1.00   290     0    59    0    5    3    4  197   26    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-25/01:59:25 2017-11-25/02:01:03 2017-11-25/02:00:17     4.84     4.75     7.76     7.36   0.50810    0.089    0.399    13.08    -1.00   302     0     0    1    0    1  442  884 1113    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-25/22:01:37 2017-11-25/22:03:03 2017-11-25/22:02:31     5.85     5.40     9.12     9.82   1.13251    0.449    0.708     9.49    -1.00   289     0    23    0    1    0    9   15   24    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-28/03:52:56 2017-11-28/03:54:09 2017-11-28/03:53:27     5.73     5.75     8.72     8.52   0.30318   -0.015    0.202    19.78    -1.00   433     0    63    2    2    1   34  213   19    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-28/14:50:23 2017-11-28/14:51:51 2017-11-28/14:51:51     6.20     5.27    10.05    10.88   1.55185    0.929    0.833    18.52    -1.00   409     0    39    0    4    0   32  134    7    0    0    0    0    0    0    0    0    0    0    0    0
2017-11-29/05:45:50 2017-11-29/05:47:09 2017-11-29/05:46:31     5.06     5.00     7.75     8.39   0.84161    0.057    0.638     2.51    -1.00   409     0     0    0    0    0   25   15    4    0    0    0    0    0    0    0    0    0    0    0    0
2017-12-02/06:36:50 2017-12-02/06:38:03 2017-12-02/06:37:29     5.42     5.36     7.96     8.55   0.82673    0.058    0.585     0.42    -1.00   361     0    19    0    0    1   18    3    3    0    0    0    0    0    0    0    0    0    0    0    0
2017-12-03/00:02:02 2017-12-03/00:03:46 2017-12-03/00:03:22     4.80     5.17     7.38     6.73   0.92647   -0.373    0.651     0.80    -1.00   216     0    15    0    0    0   10   27   56    0    0    0    0    0    0    0    0    0    0    0    0
2017-12-03/09:31:03 2017-12-03/09:32:07 2017-12-03/09:31:35     5.47     5.43     7.72     8.41   0.98850    0.038    0.694     0.59    -1.00   290     0     0    0    0    0   21    0    3    0    0    0    0    0    0    0    0    0    0    0    0
2017-12-05/00:36:08 2017-12-05/00:37:22 2017-12-05/00:36:35     5.59     5.68     9.71     9.18   0.78885   -0.093    0.531     5.62    -1.00   289     0     0    0    1    2    2   37   29    0    0    0    0    0    0    0    0    0    0    0    0
2017-12-05/07:27:37 2017-12-05/07:28:41 2017-12-05/07:28:11     5.70     5.67     8.15     8.64   0.72832    0.035    0.489    27.94    -1.00   361     0     3    0    5    4    7  268   34    0    0    0    0    0    0    0    0    0    0    0    0
2017-12-08/06:43:02 2017-12-08/06:44:22 2017-12-08/06:43:26     4.84     4.48     7.10     8.60   1.84602    0.365    1.494     3.70    -1.00   361     0    51    0    2    1   34   19   72    0    0    0    0    0    0    0    0    0    0    0    0
2017-12-09/00:07:13 2017-12-09/00:09:40 2017-12-09/00:08:51     3.92     3.99     6.33     6.94   0.64316   -0.069    0.619     1.19    -1.00   145     0     0    0    0    0    3    3    8    0    0    0    0    0    0    0    0    0    0    0    0
2017-12-12/10:27:47 2017-12-12/10:28:56 2017-12-12/10:28:15     5.37     5.24     7.09     8.30   1.68423    0.134    1.214    16.47    -1.00   361     0    95    0   20   23    8   79   56    0    0    0    0    0    0    0    0    0    0    0    0
2018-02-26/18:30:50 2018-02-26/18:32:15 2018-02-26/18:31:26     5.40     5.18     7.03     6.70   0.51026    0.226    0.330     3.80    -1.00   421     0     0    1    4    7   23    7   22    0    0    0    0    0    0    0    0    0    0    0    0
2018-02-27/05:33:00 2018-02-27/05:36:09 2018-02-27/05:35:46     3.24     3.86     9.64     9.00   0.86143   -0.620    0.647    28.96    -1.00   182     0     3    0    1   41   55  110  198    0    0    0    0    0    0    0    0    0    0    0    0
2018-02-28/08:28:30 2018-02-28/08:31:03 2018-02-28/08:30:15     3.55     3.77     9.08     9.36   0.34272   -0.219    0.275     1.01    -1.00   206     0     0    0    0   11   41   19   11    0    0    0    0    0    0    0    0    0    0    0    0
2018-03-01/11:22:50 2018-03-01/11:24:52 2018-03-01/11:23:55     3.91     3.92     8.60     9.04   0.45324   -0.007    0.442    16.29    -1.00   967     0     0    0    0    0   38    9    5    0    0    0    0    0    0    0    0    0    0    0    0
